timestamp,household_id,load_kW,solar_kW,latitude,longitude,time_of_day
2024-06-02 00:00:00,HH002,0.0935,0.0445,28.6000,77.2000,0.0000
2024-06-02 01:00:00,HH002,0.0818,0.3029,28.6000,77.2000,1.0000
2024-06-02 02:00:00,HH002,0.0759,0.8482,28.6000,77.2000,2.0000
2024-06-02 03:00:00,HH002,0.0730,1.3131,28.6000,77.2000,3.0000
2024-06-02 04:00:00,HH002,0.0759,1.7045,28.6000,77.2000,4.0000
2024-06-02 05:00:00,HH002,0.0876,1.8742,28.6000,77.2000,5.0000
2024-06-02 06:00:00,HH002,0.1227,1.9559,28.6000,77.2000,6.0000
2024-06-02 07:00:00,HH002,0.1525,1.9108,28.6000,77.2000,7.0000
2024-06-02 08:00:00,HH002,0.1709,1.5893,28.6000,77.2000,8.0000
2024-06-02 09:00:00,HH002,0.1767,1.3390,28.6000,77.2000,9.0000
2024-06-02 10:00:00,HH002,0.1774,1.0642,28.6000,77.2000,10.0000
2024-06-02 11:00:00,HH002,0.1512,0.4772,28.6000,77.2000,11.0000
2024-06-02 12:00:00,HH002,0.1478,0.1210,28.6000,77.2000,12.0000
2024-06-02 13:00:00,HH002,0.1545,0.0096,28.6000,77.2000,13.0000
2024-06-02 14:00:00,HH002,0.1444,0.0000,28.6000,77.2000,14.0000
2024-06-02 15:00:00,HH002,0.1512,0.0000,28.6000,77.2000,15.0000
2024-06-02 16:00:00,HH002,0.1680,0.0000,28.6000,77.2000,16.0000
2024-06-02 17:00:00,HH002,0.1694,0.0000,28.6000,77.2000,17.0000
2024-06-02 18:00:00,HH002,0.2103,0.0000,28.6000,77.2000,18.0000
2024-06-02 19:00:00,HH002,0.2483,0.0000,28.6000,77.2000,19.0000
2024-06-02 20:00:00,HH002,0.2775,0.0000,28.6000,77.2000,20.0000
2024-06-02 21:00:00,HH002,0.2921,0.0000,28.6000,77.2000,21.0000
2024-06-02 22:00:00,HH002,0.2395,0.0000,28.6000,77.2000,22.0000
2024-06-02 23:00:00,HH002,0.1607,0.0000,28.6000,77.2000,23.0000
2024-06-03 00:00:00,HH002,0.1053,0.0441,28.6000,77.2000,0.0000
2024-06-03 01:00:00,HH002,0.0921,0.3242,28.6000,77.2000,1.0000
2024-06-03 02:00:00,HH002,0.0855,0.8282,28.6000,77.2000,2.0000
2024-06-03 03:00:00,HH002,0.0822,1.3274,28.6000,77.2000,3.0000
2024-06-03 04:00:00,HH002,0.0855,1.6711,28.6000,77.2000,4.0000
2024-06-03 05:00:00,HH002,0.0987,1.9066,28.6000,77.2000,5.0000
2024-06-03 06:00:00,HH002,0.1382,1.9715,28.6000,77.2000,6.0000
2024-06-03 07:00:00,HH002,0.1908,1.8892,28.6000,77.2000,7.0000
2024-06-03 08:00:00,HH002,0.2138,1.5841,28.6000,77.2000,8.0000
2024-06-03 09:00:00,HH002,0.1809,1.2688,28.6000,77.2000,9.0000
2024-06-03 10:00:00,HH002,0.1579,0.7710,28.6000,77.2000,10.0000
2024-06-03 11:00:00,HH002,0.1480,0.3526,28.6000,77.2000,11.0000
2024-06-03 12:00:00,HH002,0.1447,0.1720,28.6000,77.2000,12.0000
2024-06-03 13:00:00,HH002,0.1513,0.0129,28.6000,77.2000,13.0000
2024-06-03 14:00:00,HH002,0.1414,0.0000,28.6000,77.2000,14.0000
2024-06-03 15:00:00,HH002,0.1480,0.0000,28.6000,77.2000,15.0000
2024-06-03 16:00:00,HH002,0.1645,0.0000,28.6000,77.2000,16.0000
2024-06-03 17:00:00,HH002,0.1908,0.0000,28.6000,77.2000,17.0000
2024-06-03 18:00:00,HH002,0.2368,0.0000,28.6000,77.2000,18.0000
2024-06-03 19:00:00,HH002,0.2796,0.0000,28.6000,77.2000,19.0000
2024-06-03 20:00:00,HH002,0.3125,0.0000,28.6000,77.2000,20.0000
2024-06-03 21:00:00,HH002,0.3289,0.0000,28.6000,77.2000,21.0000
2024-06-03 22:00:00,HH002,0.2697,0.0000,28.6000,77.2000,22.0000
2024-06-03 23:00:00,HH002,0.1809,0.0000,28.6000,77.2000,23.0000
2024-06-04 00:00:00,HH002,0.0807,0.0491,28.6000,77.2000,0.0000
2024-06-04 01:00:00,HH002,0.0707,0.2908,28.6000,77.2000,1.0000
2024-06-04 02:00:00,HH002,0.0656,0.7299,28.6000,77.2000,2.0000
2024-06-04 03:00:00,HH002,0.0631,1.0916,28.6000,77.2000,3.0000
2024-06-04 04:00:00,HH002,0.0656,1.3591,28.6000,77.2000,4.0000
2024-06-04 05:00:00,HH002,0.0757,1.6156,28.6000,77.2000,5.0000
2024-06-04 06:00:00,HH002,0.1060,1.5094,28.6000,77.2000,6.0000
2024-06-04 07:00:00,HH002,0.1464,1.2385,28.6000,77.2000,7.0000
2024-06-04 08:00:00,HH002,0.1640,0.7647,28.6000,77.2000,8.0000
2024-06-04 09:00:00,HH002,0.1388,0.9873,28.6000,77.2000,9.0000
2024-06-04 10:00:00,HH002,0.1211,0.8677,28.6000,77.2000,10.0000
2024-06-04 11:00:00,HH002,0.1135,0.4910,28.6000,77.2000,11.0000
2024-06-04 12:00:00,HH002,0.1110,0.1941,28.6000,77.2000,12.0000
2024-06-04 13:00:00,HH002,0.1161,0.0123,28.6000,77.2000,13.0000
2024-06-04 14:00:00,HH002,0.1085,0.0000,28.6000,77.2000,14.0000
2024-06-04 15:00:00,HH002,0.1135,0.0000,28.6000,77.2000,15.0000
2024-06-04 16:00:00,HH002,0.1262,0.0000,28.6000,77.2000,16.0000
2024-06-04 17:00:00,HH002,0.0000,0.0000,28.6000,77.2000,17.0000
2024-06-04 18:00:00,HH002,0.0000,0.0000,28.6000,77.2000,18.0000
2024-06-04 19:00:00,HH002,0.0000,0.0000,28.6000,77.2000,19.0000
2024-06-04 20:00:00,HH002,0.0000,0.0000,28.6000,77.2000,20.0000
2024-06-04 21:00:00,HH002,0.2523,0.0000,28.6000,77.2000,21.0000
2024-06-04 22:00:00,HH002,0.2069,0.0000,28.6000,77.2000,22.0000
2024-06-04 23:00:00,HH002,0.1388,0.0000,28.6000,77.2000,23.0000
2024-06-05 00:00:00,HH002,0.0888,0.0441,28.6000,77.2000,0.0000
2024-06-05 01:00:00,HH002,0.0777,0.3118,28.6000,77.2000,1.0000
2024-06-05 02:00:00,HH002,0.0722,0.7435,28.6000,77.2000,2.0000
2024-06-05 03:00:00,HH002,0.0694,1.1463,28.6000,77.2000,3.0000
2024-06-05 04:00:00,HH002,0.0722,1.6397,28.6000,77.2000,4.0000
2024-06-05 05:00:00,HH002,0.0833,1.8346,28.6000,77.2000,5.0000
2024-06-05 06:00:00,HH002,0.1166,1.9258,28.6000,77.2000,6.0000
2024-06-05 07:00:00,HH002,0.1610,1.9802,28.6000,77.2000,7.0000
2024-06-05 08:00:00,HH002,0.1804,1.7970,28.6000,77.2000,8.0000
2024-06-05 09:00:00,HH002,0.1527,1.4001,28.6000,77.2000,9.0000
2024-06-05 10:00:00,HH002,0.1332,0.8017,28.6000,77.2000,10.0000
2024-06-05 11:00:00,HH002,0.1249,0.4700,28.6000,77.2000,11.0000
2024-06-05 12:00:00,HH002,0.1221,0.1423,28.6000,77.2000,12.0000
2024-06-05 13:00:00,HH002,0.1277,0.0114,28.6000,77.2000,13.0000
2024-06-05 14:00:00,HH002,0.1194,0.0000,28.6000,77.2000,14.0000
2024-06-05 15:00:00,HH002,0.1249,0.0000,28.6000,77.2000,15.0000
2024-06-05 16:00:00,HH002,0.1388,0.0000,28.6000,77.2000,16.0000
2024-06-05 17:00:00,HH002,0.1610,0.0000,28.6000,77.2000,17.0000
2024-06-05 18:00:00,HH002,0.1999,0.0000,28.6000,77.2000,18.0000
2024-06-05 19:00:00,HH002,0.2360,0.0000,28.6000,77.2000,19.0000
2024-06-05 20:00:00,HH002,0.2637,0.0000,28.6000,77.2000,20.0000
2024-06-05 21:00:00,HH002,0.2776,0.0000,28.6000,77.2000,21.0000
2024-06-05 22:00:00,HH002,0.2276,0.0000,28.6000,77.2000,22.0000
2024-06-05 23:00:00,HH002,0.1527,0.0000,28.6000,77.2000,23.0000
2024-06-06 00:00:00,HH002,0.0811,0.0384,28.6000,77.2000,0.0000
2024-06-06 01:00:00,HH002,0.0709,0.2761,28.6000,77.2000,1.0000
2024-06-06 02:00:00,HH002,0.0659,0.8027,28.6000,77.2000,2.0000
2024-06-06 03:00:00,HH002,0.0633,1.2897,28.6000,77.2000,3.0000
2024-06-06 04:00:00,HH002,0.0659,1.6485,28.6000,77.2000,4.0000
2024-06-06 05:00:00,HH002,0.0760,1.9299,28.6000,77.2000,5.0000
2024-06-06 06:00:00,HH002,0.1064,1.9083,28.6000,77.2000,6.0000
2024-06-06 07:00:00,HH002,0.1469,1.8844,28.6000,77.2000,7.0000
2024-06-06 08:00:00,HH002,0.1647,1.5553,28.6000,77.2000,8.0000
2024-06-06 09:00:00,HH002,0.1393,1.5013,28.6000,77.2000,9.0000
2024-06-06 10:00:00,HH002,0.1216,1.0585,28.6000,77.2000,10.0000
2024-06-06 11:00:00,HH002,0.1140,0.6282,28.6000,77.2000,11.0000
2024-06-06 12:00:00,HH002,0.1115,0.1563,28.6000,77.2000,12.0000
2024-06-06 13:00:00,HH002,0.1165,0.0127,28.6000,77.2000,13.0000
2024-06-06 14:00:00,HH002,0.1089,0.0000,28.6000,77.2000,14.0000
2024-06-06 15:00:00,HH002,0.1140,0.0000,28.6000,77.2000,15.0000
2024-06-06 16:00:00,HH002,0.1267,0.0000,28.6000,77.2000,16.0000
2024-06-06 17:00:00,HH002,0.1469,0.0000,28.6000,77.2000,17.0000
2024-06-06 18:00:00,HH002,0.1824,0.0000,28.6000,77.2000,18.0000
2024-06-06 19:00:00,HH002,0.2154,0.0000,28.6000,77.2000,19.0000
2024-06-06 20:00:00,HH002,0.2407,0.0000,28.6000,77.2000,20.0000
2024-06-06 21:00:00,HH002,0.2534,0.0000,28.6000,77.2000,21.0000
2024-06-06 22:00:00,HH002,0.2078,0.0000,28.6000,77.2000,22.0000
2024-06-06 23:00:00,HH002,0.1393,0.0000,28.6000,77.2000,23.0000
2024-06-07 00:00:00,HH002,0.1024,0.0420,28.6000,77.2000,0.0000
2024-06-07 01:00:00,HH002,0.0896,0.2664,28.6000,77.2000,1.0000
2024-06-07 02:00:00,HH002,0.0832,0.8035,28.6000,77.2000,2.0000
2024-06-07 03:00:00,HH002,0.0800,1.2942,28.6000,77.2000,3.0000
2024-06-07 04:00:00,HH002,0.0832,1.6725,28.6000,77.2000,4.0000
2024-06-07 05:00:00,HH002,0.0960,1.8597,28.6000,77.2000,5.0000
2024-06-07 06:00:00,HH002,0.1344,1.9370,28.6000,77.2000,6.0000
2024-06-07 07:00:00,HH002,0.1855,1.9192,28.6000,77.2000,7.0000
2024-06-07 08:00:00,HH002,0.2079,1.7896,28.6000,77.2000,8.0000
2024-06-07 09:00:00,HH002,0.1759,1.5057,28.6000,77.2000,9.0000
2024-06-07 10:00:00,HH002,0.1536,1.0596,28.6000,77.2000,10.0000
2024-06-07 11:00:00,HH002,0.1440,0.5291,28.6000,77.2000,11.0000
2024-06-07 12:00:00,HH002,0.1408,0.1645,28.6000,77.2000,12.0000
2024-06-07 13:00:00,HH002,0.1472,0.0077,28.6000,77.2000,13.0000
2024-06-07 14:00:00,HH002,0.1376,0.0000,28.6000,77.2000,14.0000
2024-06-07 15:00:00,HH002,0.1440,0.0000,28.6000,77.2000,15.0000
2024-06-07 16:00:00,HH002,0.1599,0.0000,28.6000,77.2000,16.0000
2024-06-07 17:00:00,HH002,0.1855,0.0000,28.6000,77.2000,17.0000
2024-06-07 18:00:00,HH002,0.2303,0.0000,28.6000,77.2000,18.0000
2024-06-07 19:00:00,HH002,0.2719,0.0000,28.6000,77.2000,19.0000
2024-06-07 20:00:00,HH002,0.3039,0.0000,28.6000,77.2000,20.0000
2024-06-07 21:00:00,HH002,0.3199,0.0000,28.6000,77.2000,21.0000
2024-06-07 22:00:00,HH002,0.2623,0.0000,28.6000,77.2000,22.0000
2024-06-07 23:00:00,HH002,0.1759,0.0000,28.6000,77.2000,23.0000
