timestamp,household_id,load_kW,solar_kW,latitude,longitude,time_of_day
2024-06-03 10:00:00,HH010,0.1884,0.4457,28.6000,77.2000,10.0000
2024-06-03 11:00:00,HH010,0.1766,0.2038,28.6000,77.2000,11.0000
2024-06-03 12:00:00,HH010,0.1727,0.0994,28.6000,77.2000,12.0000
2024-06-03 13:00:00,HH010,0.1805,0.0075,28.6000,77.2000,13.0000
2024-06-03 14:00:00,HH010,0.1688,0.0000,28.6000,77.2000,14.0000
2024-06-03 15:00:00,HH010,0.1766,0.0000,28.6000,77.2000,15.0000
2024-06-03 16:00:00,HH010,0.1962,0.0000,28.6000,77.2000,16.0000
2024-06-03 17:00:00,HH010,0.2276,0.0000,28.6000,77.2000,17.0000
2024-06-03 18:00:00,HH010,0.2826,0.0000,28.6000,77.2000,18.0000
2024-06-03 19:00:00,HH010,0.3336,0.0000,28.6000,77.2000,19.0000
2024-06-03 20:00:00,HH010,0.3728,0.0000,28.6000,77.2000,20.0000
2024-06-03 21:00:00,HH010,0.3924,0.0000,28.6000,77.2000,21.0000
2024-06-03 22:00:00,HH010,0.3218,0.0000,28.6000,77.2000,22.0000
2024-06-03 23:00:00,HH010,0.2158,0.0000,28.6000,77.2000,23.0000
2024-06-04 00:00:00,HH010,0.1121,0.0284,28.6000,77.2000,0.0000
2024-06-04 01:00:00,HH010,0.0981,0.1681,28.6000,77.2000,1.0000
2024-06-04 02:00:00,HH010,0.0911,0.4219,28.6000,77.2000,2.0000
2024-06-04 03:00:00,HH010,0.0876,0.6310,28.6000,77.2000,3.0000
2024-06-04 04:00:00,HH010,0.0911,0.7857,28.6000,77.2000,4.0000
2024-06-04 05:00:00,HH010,0.1051,0.9339,28.6000,77.2000,5.0000
2024-06-04 06:00:00,HH010,0.1471,0.8726,28.6000,77.2000,6.0000
2024-06-04 07:00:00,HH010,0.2032,0.7160,28.6000,77.2000,7.0000
2024-06-04 08:00:00,HH010,0.2277,0.4421,28.6000,77.2000,8.0000
2024-06-04 09:00:00,HH010,0.1926,0.5707,28.6000,77.2000,9.0000
2024-06-04 10:00:00,HH010,0.1681,0.5016,28.6000,77.2000,10.0000
2024-06-04 11:00:00,HH010,0.1576,0.2838,28.6000,77.2000,11.0000
2024-06-04 12:00:00,HH010,0.1541,0.1122,28.6000,77.2000,12.0000
2024-06-04 13:00:00,HH010,0.1611,0.0071,28.6000,77.2000,13.0000
2024-06-04 14:00:00,HH010,0.1506,0.0000,28.6000,77.2000,14.0000
2024-06-04 15:00:00,HH010,0.1576,0.0000,28.6000,77.2000,15.0000
2024-06-04 16:00:00,HH010,0.1751,0.0000,28.6000,77.2000,16.0000
2024-06-04 17:00:00,HH010,0.2032,0.0000,28.6000,77.2000,17.0000
2024-06-04 18:00:00,HH010,0.2522,0.0000,28.6000,77.2000,18.0000
2024-06-04 19:00:00,HH010,0.2977,0.0000,28.6000,77.2000,19.0000
2024-06-04 20:00:00,HH010,0.3327,0.0000,28.6000,77.2000,20.0000
2024-06-04 21:00:00,HH010,0.3503,0.0000,28.6000,77.2000,21.0000
2024-06-04 22:00:00,HH010,0.2872,0.0000,28.6000,77.2000,22.0000
2024-06-04 23:00:00,HH010,0.1926,0.0000,28.6000,77.2000,23.0000
2024-06-05 00:00:00,HH010,0.1572,0.0255,28.6000,77.2000,0.0000
2024-06-05 01:00:00,HH010,0.1376,0.1802,28.6000,77.2000,1.0000
2024-06-05 02:00:00,HH010,0.1277,0.4298,28.6000,77.2000,2.0000
2024-06-05 03:00:00,HH010,0.1228,0.6626,28.6000,77.2000,3.0000
2024-06-05 04:00:00,HH010,0.1277,0.9478,28.6000,77.2000,4.0000
2024-06-05 05:00:00,HH010,0.1474,1.0605,28.6000,77.2000,5.0000
2024-06-05 06:00:00,HH010,0.2064,1.1132,28.6000,77.2000,6.0000
2024-06-05 07:00:00,HH010,0.2850,1.1447,28.6000,77.2000,7.0000
2024-06-05 08:00:00,HH010,0.3194,1.0388,28.6000,77.2000,8.0000
2024-06-05 09:00:00,HH010,0.2702,0.8094,28.6000,77.2000,9.0000
2024-06-05 10:00:00,HH010,0.2358,0.4634,28.6000,77.2000,10.0000
2024-06-05 11:00:00,HH010,0.2211,0.2717,28.6000,77.2000,11.0000
2024-06-05 12:00:00,HH010,0.2162,0.0822,28.6000,77.2000,12.0000
2024-06-05 13:00:00,HH010,0.2260,0.0066,28.6000,77.2000,13.0000
2024-06-05 14:00:00,HH010,0.2113,0.0000,28.6000,77.2000,14.0000
2024-06-05 15:00:00,HH010,0.2211,0.0000,28.6000,77.2000,15.0000
2024-06-05 16:00:00,HH010,0.2457,0.0000,28.6000,77.2000,16.0000
2024-06-05 17:00:00,HH010,0.2850,0.0000,28.6000,77.2000,17.0000
2024-06-05 18:00:00,HH010,0.3538,0.0000,28.6000,77.2000,18.0000
2024-06-05 19:00:00,HH010,0.4176,0.0000,28.6000,77.2000,19.0000
2024-06-05 20:00:00,HH010,0.4668,0.0000,28.6000,77.2000,20.0000
2024-06-05 21:00:00,HH010,0.4913,0.0000,28.6000,77.2000,21.0000
2024-06-05 22:00:00,HH010,0.4029,0.0000,28.6000,77.2000,22.0000
2024-06-05 23:00:00,HH010,0.2702,0.0000,28.6000,77.2000,23.0000
2024-06-06 00:00:00,HH010,0.1282,0.0222,28.6000,77.2000,0.0000
2024-06-06 01:00:00,HH010,0.1122,0.1596,28.6000,77.2000,1.0000
2024-06-06 02:00:00,HH010,0.1042,0.4640,28.6000,77.2000,2.0000
2024-06-06 03:00:00,HH010,0.1002,0.7455,28.6000,77.2000,3.0000
2024-06-06 04:00:00,HH010,0.1042,0.9529,28.6000,77.2000,4.0000
2024-06-06 05:00:00,HH010,0.1202,1.1156,28.6000,77.2000,5.0000
2024-06-06 06:00:00,HH010,0.1683,1.1031,28.6000,77.2000,6.0000
2024-06-06 07:00:00,HH010,0.2324,1.0893,28.6000,77.2000,7.0000
2024-06-06 08:00:00,HH010,0.2604,0.8991,28.6000,77.2000,8.0000
2024-06-06 09:00:00,HH010,0.2203,0.8679,28.6000,77.2000,9.0000
2024-06-06 10:00:00,HH010,0.1923,0.6119,28.6000,77.2000,10.0000
2024-06-06 11:00:00,HH010,0.1803,0.3631,28.6000,77.2000,11.0000
2024-06-06 12:00:00,HH010,0.1763,0.0904,28.6000,77.2000,12.0000
2024-06-06 13:00:00,HH010,0.1843,0.0073,28.6000,77.2000,13.0000
2024-06-06 14:00:00,HH010,0.1723,0.0000,28.6000,77.2000,14.0000
2024-06-06 15:00:00,HH010,0.1803,0.0000,28.6000,77.2000,15.0000
2024-06-06 16:00:00,HH010,0.2003,0.0000,28.6000,77.2000,16.0000
2024-06-06 17:00:00,HH010,0.2324,0.0000,28.6000,77.2000,17.0000
2024-06-06 18:00:00,HH010,0.2884,0.0000,28.6000,77.2000,18.0000
2024-06-06 19:00:00,HH010,0.3405,0.0000,28.6000,77.2000,19.0000
2024-06-06 20:00:00,HH010,0.3806,0.0000,28.6000,77.2000,20.0000
2024-06-06 21:00:00,HH010,0.4006,0.0000,28.6000,77.2000,21.0000
2024-06-06 22:00:00,HH010,0.3285,0.0000,28.6000,77.2000,22.0000
2024-06-06 23:00:00,HH010,0.2203,0.0000,28.6000,77.2000,23.0000
2024-06-07 00:00:00,HH010,0.1346,0.0243,28.6000,77.2000,0.0000
2024-06-07 01:00:00,HH010,0.1178,0.1540,28.6000,77.2000,1.0000
2024-06-07 02:00:00,HH010,0.1094,0.4645,28.6000,77.2000,2.0000
2024-06-07 03:00:00,HH010,0.1052,0.7482,28.6000,77.2000,3.0000
2024-06-07 04:00:00,HH010,0.1094,0.9668,28.6000,77.2000,4.0000
2024-06-07 05:00:00,HH010,0.1262,1.0750,28.6000,77.2000,5.0000
2024-06-07 06:00:00,HH010,0.1767,1.1197,28.6000,77.2000,6.0000
2024-06-07 07:00:00,HH010,0.2440,1.1094,28.6000,77.2000,7.0000
2024-06-07 08:00:00,HH010,0.2735,1.0345,28.6000,77.2000,8.0000
2024-06-07 09:00:00,HH010,0.2314,0.8704,28.6000,77.2000,9.0000
2024-06-07 10:00:00,HH010,0.2019,0.6125,28.6000,77.2000,10.0000
2024-06-07 11:00:00,HH010,0.1893,0.3058,28.6000,77.2000,11.0000
2024-06-07 12:00:00,HH010,0.1851,0.0951,28.6000,77.2000,12.0000
2024-06-07 13:00:00,HH010,0.1935,0.0044,28.6000,77.2000,13.0000
2024-06-07 14:00:00,HH010,0.1809,0.0000,28.6000,77.2000,14.0000
2024-06-07 15:00:00,HH010,0.1893,0.0000,28.6000,77.2000,15.0000
2024-06-07 16:00:00,HH010,0.2104,0.0000,28.6000,77.2000,16.0000
2024-06-07 17:00:00,HH010,0.2440,0.0000,28.6000,77.2000,17.0000
2024-06-07 18:00:00,HH010,0.3029,0.0000,28.6000,77.2000,18.0000
2024-06-07 19:00:00,HH010,0.3576,0.0000,28.6000,77.2000,19.0000
2024-06-07 20:00:00,HH010,0.3997,0.0000,28.6000,77.2000,20.0000
2024-06-07 21:00:00,HH010,0.4207,0.0000,28.6000,77.2000,21.0000
2024-06-07 22:00:00,HH010,0.3450,0.0000,28.6000,77.2000,22.0000
2024-06-07 23:00:00,HH010,0.2314,0.0000,28.6000,77.2000,23.0000
