timestamp,household_id,load_kW,solar_kW,latitude,longitude,time_of_day
2024-06-03 20:00:00,HH008,0.3350,0.0000,28.6000,77.2000,20.0000
2024-06-03 21:00:00,HH008,0.3527,0.0000,28.6000,77.2000,21.0000
2024-06-03 22:00:00,HH008,0.2892,0.0000,28.6000,77.2000,22.0000
2024-06-03 23:00:00,HH008,0.1940,0.0000,28.6000,77.2000,23.0000
2024-06-04 00:00:00,HH008,0.1125,0.0267,28.6000,77.2000,0.0000
2024-06-04 01:00:00,HH008,0.0984,0.1580,28.6000,77.2000,1.0000
2024-06-04 02:00:00,HH008,0.0914,0.3965,28.6000,77.2000,2.0000
2024-06-04 03:00:00,HH008,0.0879,0.5930,28.6000,77.2000,3.0000
2024-06-04 04:00:00,HH008,0.0914,0.7384,28.6000,77.2000,4.0000
2024-06-04 05:00:00,HH008,0.1055,0.8777,28.6000,77.2000,5.0000
2024-06-04 06:00:00,HH008,0.1477,0.8200,28.6000,77.2000,6.0000
2024-06-04 07:00:00,HH008,0.2039,0.6729,28.6000,77.2000,7.0000
2024-06-04 08:00:00,HH008,0.2285,0.4154,28.6000,77.2000,8.0000
2024-06-04 09:00:00,HH008,0.1934,0.5364,28.6000,77.2000,9.0000
2024-06-04 10:00:00,HH008,0.1687,0.4714,28.6000,77.2000,10.0000
2024-06-04 11:00:00,HH008,0.1582,0.2667,28.6000,77.2000,11.0000
2024-06-04 12:00:00,HH008,0.1547,0.1055,28.6000,77.2000,12.0000
2024-06-04 13:00:00,HH008,0.1617,0.0067,28.6000,77.2000,13.0000
2024-06-04 14:00:00,HH008,0.1512,0.0000,28.6000,77.2000,14.0000
2024-06-04 15:00:00,HH008,0.1582,0.0000,28.6000,77.2000,15.0000
2024-06-04 16:00:00,HH008,0.1758,0.0000,28.6000,77.2000,16.0000
2024-06-04 17:00:00,HH008,0.2039,0.0000,28.6000,77.2000,17.0000
2024-06-04 18:00:00,HH008,0.2531,0.0000,28.6000,77.2000,18.0000
2024-06-04 19:00:00,HH008,0.2988,0.0000,28.6000,77.2000,19.0000
2024-06-04 20:00:00,HH008,0.3340,0.0000,28.6000,77.2000,20.0000
2024-06-04 21:00:00,HH008,0.3516,0.0000,28.6000,77.2000,21.0000
2024-06-04 22:00:00,HH008,0.2883,0.0000,28.6000,77.2000,22.0000
2024-06-04 23:00:00,HH008,0.1934,0.0000,28.6000,77.2000,23.0000
2024-06-05 00:00:00,HH008,0.1350,0.0240,28.6000,77.2000,0.0000
2024-06-05 01:00:00,HH008,0.1181,0.1694,28.6000,77.2000,1.0000
2024-06-05 02:00:00,HH008,0.1097,0.4039,28.6000,77.2000,2.0000
2024-06-05 03:00:00,HH008,0.1055,0.6227,28.6000,77.2000,3.0000
2024-06-05 04:00:00,HH008,0.1097,0.8908,28.6000,77.2000,4.0000
2024-06-05 05:00:00,HH008,0.1266,0.9967,28.6000,77.2000,5.0000
2024-06-05 06:00:00,HH008,0.0000,1.0462,28.6000,77.2000,6.0000
2024-06-05 07:00:00,HH008,0.0000,1.0758,28.6000,77.2000,7.0000
2024-06-05 08:00:00,HH008,0.2742,0.9763,28.6000,77.2000,8.0000
2024-06-05 09:00:00,HH008,0.2320,0.7606,28.6000,77.2000,9.0000
2024-06-05 10:00:00,HH008,0.2025,0.4355,28.6000,77.2000,10.0000
2024-06-05 11:00:00,HH008,0.1898,0.2553,28.6000,77.2000,11.0000
2024-06-05 12:00:00,HH008,0.1856,0.0773,28.6000,77.2000,12.0000
2024-06-05 13:00:00,HH008,0.1941,0.0062,28.6000,77.2000,13.0000
2024-06-05 14:00:00,HH008,0.1814,0.0000,28.6000,77.2000,14.0000
2024-06-05 15:00:00,HH008,0.1898,0.0000,28.6000,77.2000,15.0000
2024-06-05 16:00:00,HH008,0.2109,0.0000,28.6000,77.2000,16.0000
2024-06-05 17:00:00,HH008,0.2447,0.0000,28.6000,77.2000,17.0000
2024-06-05 18:00:00,HH008,0.3038,0.0000,28.6000,77.2000,18.0000
2024-06-05 19:00:00,HH008,0.3586,0.0000,28.6000,77.2000,19.0000
2024-06-05 20:00:00,HH008,0.4008,0.0000,28.6000,77.2000,20.0000
2024-06-05 21:00:00,HH008,0.4219,0.0000,28.6000,77.2000,21.0000
2024-06-05 22:00:00,HH008,0.3459,0.0000,28.6000,77.2000,22.0000
2024-06-05 23:00:00,HH008,0.2320,0.0000,28.6000,77.2000,23.0000
2024-06-06 00:00:00,HH008,0.1358,0.0209,28.6000,77.2000,0.0000
2024-06-06 01:00:00,HH008,0.1188,0.1500,28.6000,77.2000,1.0000
2024-06-06 02:00:00,HH008,0.1103,0.4361,28.6000,77.2000,2.0000
2024-06-06 03:00:00,HH008,0.1061,0.7006,28.6000,77.2000,3.0000
2024-06-06 04:00:00,HH008,0.1103,0.8955,28.6000,77.2000,4.0000
2024-06-06 05:00:00,HH008,0.1273,1.0485,28.6000,77.2000,5.0000
2024-06-06 06:00:00,HH008,0.1782,1.0367,28.6000,77.2000,6.0000
2024-06-06 07:00:00,HH008,0.2461,1.0237,28.6000,77.2000,7.0000
2024-06-06 08:00:00,HH008,0.2758,0.8450,28.6000,77.2000,8.0000
2024-06-06 09:00:00,HH008,0.2334,0.8156,28.6000,77.2000,9.0000
2024-06-06 10:00:00,HH008,0.2037,0.5750,28.6000,77.2000,10.0000
2024-06-06 11:00:00,HH008,0.1910,0.3413,28.6000,77.2000,11.0000
2024-06-06 12:00:00,HH008,0.1867,0.0849,28.6000,77.2000,12.0000
2024-06-06 13:00:00,HH008,0.1952,0.0069,28.6000,77.2000,13.0000
2024-06-06 14:00:00,HH008,0.1825,0.0000,28.6000,77.2000,14.0000
2024-06-06 15:00:00,HH008,0.1910,0.0000,28.6000,77.2000,15.0000
2024-06-06 16:00:00,HH008,0.2122,0.0000,28.6000,77.2000,16.0000
2024-06-06 17:00:00,HH008,0.2461,0.0000,28.6000,77.2000,17.0000
2024-06-06 18:00:00,HH008,0.3056,0.0000,28.6000,77.2000,18.0000
2024-06-06 19:00:00,HH008,0.3607,0.0000,28.6000,77.2000,19.0000
2024-06-06 20:00:00,HH008,0.4032,0.0000,28.6000,77.2000,20.0000
2024-06-06 21:00:00,HH008,0.4244,0.0000,28.6000,77.2000,21.0000
2024-06-06 22:00:00,HH008,0.3480,0.0000,28.6000,77.2000,22.0000
2024-06-06 23:00:00,HH008,0.2334,0.0000,28.6000,77.2000,23.0000
2024-06-07 00:00:00,HH008,0.1076,0.0228,28.6000,77.2000,0.0000
2024-06-07 01:00:00,HH008,0.0941,0.1447,28.6000,77.2000,1.0000
2024-06-07 02:00:00,HH008,0.0874,0.4365,28.6000,77.2000,2.0000
2024-06-07 03:00:00,HH008,0.0840,0.7031,28.6000,77.2000,3.0000
2024-06-07 04:00:00,HH008,0.0874,0.9086,28.6000,77.2000,4.0000
2024-06-07 05:00:00,HH008,0.1008,1.0103,28.6000,77.2000,5.0000
2024-06-07 06:00:00,HH008,0.1412,1.0523,28.6000,77.2000,6.0000
2024-06-07 07:00:00,HH008,0.1949,1.0426,28.6000,77.2000,7.0000
2024-06-07 08:00:00,HH008,0.2185,0.9722,28.6000,77.2000,8.0000
2024-06-07 09:00:00,HH008,0.1849,0.8180,28.6000,77.2000,9.0000
2024-06-07 10:00:00,HH008,0.1613,0.5756,28.6000,77.2000,10.0000
2024-06-07 11:00:00,HH008,0.0000,0.2874,28.6000,77.2000,11.0000
2024-06-07 12:00:00,HH008,0.0000,0.0894,28.6000,77.2000,12.0000
2024-06-07 13:00:00,HH008,0.1546,0.0042,28.6000,77.2000,13.0000
2024-06-07 14:00:00,HH008,0.1445,0.0000,28.6000,77.2000,14.0000
2024-06-07 15:00:00,HH008,0.1512,0.0000,28.6000,77.2000,15.0000
2024-06-07 16:00:00,HH008,0.1681,0.0000,28.6000,77.2000,16.0000
2024-06-07 17:00:00,HH008,0.1949,0.0000,28.6000,77.2000,17.0000
2024-06-07 18:00:00,HH008,0.2420,0.0000,28.6000,77.2000,18.0000
2024-06-07 19:00:00,HH008,0.2857,0.0000,28.6000,77.2000,19.0000
2024-06-07 20:00:00,HH008,0.3193,0.0000,28.6000,77.2000,20.0000
2024-06-07 21:00:00,HH008,0.3361,0.0000,28.6000,77.2000,21.0000
2024-06-07 22:00:00,HH008,0.2756,0.0000,28.6000,77.2000,22.0000
2024-06-07 23:00:00,HH008,0.1849,0.0000,28.6000,77.2000,23.0000
