timestamp,household_id,load_kW,solar_kW,latitude,longitude,time_of_day
2024-06-03 00:00:00,HH007,0.1313,0.0244,28.6000,77.2000,0.0000
2024-06-03 01:00:00,HH007,0.1149,0.1791,28.6000,77.2000,1.0000
2024-06-03 02:00:00,HH007,0.1067,0.4577,28.6000,77.2000,2.0000
2024-06-03 03:00:00,HH007,0.1025,0.7335,28.6000,77.2000,3.0000
2024-06-03 04:00:00,HH007,0.1067,0.9235,28.6000,77.2000,4.0000
2024-06-03 05:00:00,HH007,0.1231,1.0536,28.6000,77.2000,5.0000
2024-06-03 06:00:00,HH007,0.1723,1.0895,28.6000,77.2000,6.0000
2024-06-03 07:00:00,HH007,0.2379,1.0440,28.6000,77.2000,7.0000
2024-06-03 08:00:00,HH007,0.2666,0.8754,28.6000,77.2000,8.0000
2024-06-03 09:00:00,HH007,0.2256,0.7011,28.6000,77.2000,9.0000
2024-06-03 10:00:00,HH007,0.1969,0.4260,28.6000,77.2000,10.0000
2024-06-03 11:00:00,HH007,0.1846,0.1948,28.6000,77.2000,11.0000
2024-06-03 12:00:00,HH007,0.1805,0.0950,28.6000,77.2000,12.0000
2024-06-03 13:00:00,HH007,0.1887,0.0072,28.6000,77.2000,13.0000
2024-06-03 14:00:00,HH007,0.1764,0.0000,28.6000,77.2000,14.0000
2024-06-03 15:00:00,HH007,0.1846,0.0000,28.6000,77.2000,15.0000
2024-06-03 16:00:00,HH007,0.2051,0.0000,28.6000,77.2000,16.0000
2024-06-03 17:00:00,HH007,0.2379,0.0000,28.6000,77.2000,17.0000
2024-06-03 18:00:00,HH007,0.2953,0.0000,28.6000,77.2000,18.0000
2024-06-03 19:00:00,HH007,0.3487,0.0000,28.6000,77.2000,19.0000
2024-06-03 20:00:00,HH007,0.3897,0.0000,28.6000,77.2000,20.0000
2024-06-03 21:00:00,HH007,0.4102,0.0000,28.6000,77.2000,21.0000
2024-06-03 22:00:00,HH007,0.3364,0.0000,28.6000,77.2000,22.0000
2024-06-03 23:00:00,HH007,0.2256,0.0000,28.6000,77.2000,23.0000
2024-06-04 00:00:00,HH007,0.1430,0.0272,28.6000,77.2000,0.0000
2024-06-04 01:00:00,HH007,0.1251,0.1607,28.6000,77.2000,1.0000
2024-06-04 02:00:00,HH007,0.1162,0.4033,28.6000,77.2000,2.0000
2024-06-04 03:00:00,HH007,0.1117,0.6032,28.6000,77.2000,3.0000
2024-06-04 04:00:00,HH007,0.1162,0.7511,28.6000,77.2000,4.0000
2024-06-04 05:00:00,HH007,0.1341,0.8928,28.6000,77.2000,5.0000
2024-06-04 06:00:00,HH007,0.1877,0.8341,28.6000,77.2000,6.0000
2024-06-04 07:00:00,HH007,0.2592,0.6844,28.6000,77.2000,7.0000
2024-06-04 08:00:00,HH007,0.2905,0.4226,28.6000,77.2000,8.0000
2024-06-04 09:00:00,HH007,0.2458,0.5456,28.6000,77.2000,9.0000
2024-06-04 10:00:00,HH007,0.2145,0.4795,28.6000,77.2000,10.0000
2024-06-04 11:00:00,HH007,0.2011,0.2713,28.6000,77.2000,11.0000
2024-06-04 12:00:00,HH007,0.1966,0.1073,28.6000,77.2000,12.0000
2024-06-04 13:00:00,HH007,0.2056,0.0068,28.6000,77.2000,13.0000
2024-06-04 14:00:00,HH007,0.1922,0.0000,28.6000,77.2000,14.0000
2024-06-04 15:00:00,HH007,0.2011,0.0000,28.6000,77.2000,15.0000
2024-06-04 16:00:00,HH007,0.2234,0.0000,28.6000,77.2000,16.0000
2024-06-04 17:00:00,HH007,0.2592,0.0000,28.6000,77.2000,17.0000
2024-06-04 18:00:00,HH007,0.3217,0.0000,28.6000,77.2000,18.0000
2024-06-04 19:00:00,HH007,0.3798,0.0000,28.6000,77.2000,19.0000
2024-06-04 20:00:00,HH007,0.0000,0.0000,28.6000,77.2000,20.0000
2024-06-04 21:00:00,HH007,0.0000,0.0000,28.6000,77.2000,21.0000
2024-06-04 22:00:00,HH007,0.3664,0.0000,28.6000,77.2000,22.0000
2024-06-04 23:00:00,HH007,0.2458,0.0000,28.6000,77.2000,23.0000
2024-06-05 00:00:00,HH007,0.1660,0.0244,28.6000,77.2000,0.0000
2024-06-05 01:00:00,HH007,0.1453,0.1723,28.6000,77.2000,1.0000
2024-06-05 02:00:00,HH007,0.1349,0.4108,28.6000,77.2000,2.0000
2024-06-05 03:00:00,HH007,0.1297,0.6334,28.6000,77.2000,3.0000
2024-06-05 04:00:00,HH007,0.1349,0.9061,28.6000,77.2000,4.0000
2024-06-05 05:00:00,HH007,0.1557,1.0138,28.6000,77.2000,5.0000
2024-06-05 06:00:00,HH007,0.2179,1.0642,28.6000,77.2000,6.0000
2024-06-05 07:00:00,HH007,0.3009,1.0943,28.6000,77.2000,7.0000
2024-06-05 08:00:00,HH007,0.3372,0.9930,28.6000,77.2000,8.0000
2024-06-05 09:00:00,HH007,0.2854,0.7737,28.6000,77.2000,9.0000
2024-06-05 10:00:00,HH007,0.2490,0.4430,28.6000,77.2000,10.0000
2024-06-05 11:00:00,HH007,0.2335,0.2597,28.6000,77.2000,11.0000
2024-06-05 12:00:00,HH007,0.2283,0.0786,28.6000,77.2000,12.0000
2024-06-05 13:00:00,HH007,0.2387,0.0063,28.6000,77.2000,13.0000
2024-06-05 14:00:00,HH007,0.2231,0.0000,28.6000,77.2000,14.0000
2024-06-05 15:00:00,HH007,0.2335,0.0000,28.6000,77.2000,15.0000
2024-06-05 16:00:00,HH007,0.2594,0.0000,28.6000,77.2000,16.0000
2024-06-05 17:00:00,HH007,0.3009,0.0000,28.6000,77.2000,17.0000
2024-06-05 18:00:00,HH007,0.3736,0.0000,28.6000,77.2000,18.0000
2024-06-05 19:00:00,HH007,0.4410,0.0000,28.6000,77.2000,19.0000
2024-06-05 20:00:00,HH007,0.4929,0.0000,28.6000,77.2000,20.0000
2024-06-05 21:00:00,HH007,0.5188,0.0000,28.6000,77.2000,21.0000
2024-06-05 22:00:00,HH007,0.4254,0.0000,28.6000,77.2000,22.0000
2024-06-05 23:00:00,HH007,0.2854,0.0000,28.6000,77.2000,23.0000
2024-06-06 00:00:00,HH007,0.1685,0.0212,28.6000,77.2000,0.0000
2024-06-06 01:00:00,HH007,0.1475,0.1526,28.6000,77.2000,1.0000
2024-06-06 02:00:00,HH007,0.1369,0.4436,28.6000,77.2000,2.0000
2024-06-06 03:00:00,HH007,0.1317,0.7127,28.6000,77.2000,3.0000
2024-06-06 04:00:00,HH007,0.1369,0.9110,28.6000,77.2000,4.0000
2024-06-06 05:00:00,HH007,0.1580,1.0665,28.6000,77.2000,5.0000
2024-06-06 06:00:00,HH007,0.2212,1.0545,28.6000,77.2000,6.0000
2024-06-06 07:00:00,HH007,0.3055,1.0413,28.6000,77.2000,7.0000
2024-06-06 08:00:00,HH007,0.3424,0.8595,28.6000,77.2000,8.0000
2024-06-06 09:00:00,HH007,0.2897,0.8296,28.6000,77.2000,9.0000
2024-06-06 10:00:00,HH007,0.2528,0.5849,28.6000,77.2000,10.0000
2024-06-06 11:00:00,HH007,0.2370,0.3471,28.6000,77.2000,11.0000
2024-06-06 12:00:00,HH007,0.2317,0.0864,28.6000,77.2000,12.0000
2024-06-06 13:00:00,HH007,0.2423,0.0070,28.6000,77.2000,13.0000
2024-06-06 14:00:00,HH007,0.2265,0.0000,28.6000,77.2000,14.0000
2024-06-06 15:00:00,HH007,0.2370,0.0000,28.6000,77.2000,15.0000
2024-06-06 16:00:00,HH007,0.2634,0.0000,28.6000,77.2000,16.0000
2024-06-06 17:00:00,HH007,0.3055,0.0000,28.6000,77.2000,17.0000
2024-06-06 18:00:00,HH007,0.3792,0.0000,28.6000,77.2000,18.0000
2024-06-06 19:00:00,HH007,0.4477,0.0000,28.6000,77.2000,19.0000
2024-06-06 20:00:00,HH007,0.5004,0.0000,28.6000,77.2000,20.0000
2024-06-06 21:00:00,HH007,0.5267,0.0000,28.6000,77.2000,21.0000
2024-06-06 22:00:00,HH007,0.4319,0.0000,28.6000,77.2000,22.0000
2024-06-06 23:00:00,HH007,0.2897,0.0000,28.6000,77.2000,23.0000
2024-06-07 00:00:00,HH007,0.1182,0.0232,28.6000,77.2000,0.0000
2024-06-07 01:00:00,HH007,0.1035,0.1472,28.6000,77.2000,1.0000
2024-06-07 02:00:00,HH007,0.0961,0.4440,28.6000,77.2000,2.0000
2024-06-07 03:00:00,HH007,0.0924,0.7152,28.6000,77.2000,3.0000
2024-06-07 04:00:00,HH007,0.0961,0.9242,28.6000,77.2000,4.0000
2024-06-07 05:00:00,HH007,0.1109,1.0277,28.6000,77.2000,5.0000
2024-06-07 06:00:00,HH007,0.1552,1.0704,28.6000,77.2000,6.0000
2024-06-07 07:00:00,HH007,0.2143,1.0605,28.6000,77.2000,7.0000
2024-06-07 08:00:00,HH007,0.2402,0.9890,28.6000,77.2000,8.0000
2024-06-07 09:00:00,HH007,0.2032,0.8320,28.6000,77.2000,9.0000
2024-06-07 10:00:00,HH007,0.1774,0.5855,28.6000,77.2000,10.0000
2024-06-07 11:00:00,HH007,0.1663,0.2924,28.6000,77.2000,11.0000
2024-06-07 12:00:00,HH007,0.1626,0.0909,28.6000,77.2000,12.0000
2024-06-07 13:00:00,HH007,0.1700,0.0043,28.6000,77.2000,13.0000
2024-06-07 14:00:00,HH007,0.1589,0.0000,28.6000,77.2000,14.0000
2024-06-07 15:00:00,HH007,0.1663,0.0000,28.6000,77.2000,15.0000
2024-06-07 16:00:00,HH007,0.1848,0.0000,28.6000,77.2000,16.0000
2024-06-07 17:00:00,HH007,0.2143,0.0000,28.6000,77.2000,17.0000
2024-06-07 18:00:00,HH007,0.2660,0.0000,28.6000,77.2000,18.0000
2024-06-07 19:00:00,HH007,0.3141,0.0000,28.6000,77.2000,19.0000
2024-06-07 20:00:00,HH007,0.3510,0.0000,28.6000,77.2000,20.0000
2024-06-07 21:00:00,HH007,0.3695,0.0000,28.6000,77.2000,21.0000
2024-06-07 22:00:00,HH007,0.3030,0.0000,28.6000,77.2000,22.0000
2024-06-07 23:00:00,HH007,0.2032,0.0000,28.6000,77.2000,23.0000
