timestamp,household_id,load_kW,solar_kW,latitude,longitude,time_of_day
2024-06-02 18:00:00,HH005,0.4964,0.0000,28.6000,77.2000,18.0000
2024-06-02 19:00:00,HH005,0.5860,0.0000,28.6000,77.2000,19.0000
2024-06-02 20:00:00,HH005,0.6549,0.0000,28.6000,77.2000,20.0000
2024-06-02 21:00:00,HH005,0.6894,0.0000,28.6000,77.2000,21.0000
2024-06-02 22:00:00,HH005,0.5653,0.0000,28.6000,77.2000,22.0000
2024-06-02 23:00:00,HH005,0.3792,0.0000,28.6000,77.2000,23.0000
2024-06-03 00:00:00,HH005,0.2329,0.0142,28.6000,77.2000,0.0000
2024-06-03 01:00:00,HH005,0.2037,0.1042,28.6000,77.2000,1.0000
2024-06-03 02:00:00,HH005,0.1892,0.2661,28.6000,77.2000,2.0000
2024-06-03 03:00:00,HH005,0.1819,0.4265,28.6000,77.2000,3.0000
2024-06-03 04:00:00,HH005,0.1892,0.5370,28.6000,77.2000,4.0000
2024-06-03 05:00:00,HH005,0.2183,0.6126,28.6000,77.2000,5.0000
2024-06-03 06:00:00,HH005,0.3056,0.6335,28.6000,77.2000,6.0000
2024-06-03 07:00:00,HH005,0.4220,0.6070,28.6000,77.2000,7.0000
2024-06-03 08:00:00,HH005,0.4730,0.5090,28.6000,77.2000,8.0000
2024-06-03 09:00:00,HH005,0.4002,0.4077,28.6000,77.2000,9.0000
2024-06-03 10:00:00,HH005,0.3493,0.2477,28.6000,77.2000,10.0000
2024-06-03 11:00:00,HH005,0.3275,0.1133,28.6000,77.2000,11.0000
2024-06-03 12:00:00,HH005,0.3202,0.0553,28.6000,77.2000,12.0000
2024-06-03 13:00:00,HH005,0.3347,0.0042,28.6000,77.2000,13.0000
2024-06-03 14:00:00,HH005,0.3129,0.0000,28.6000,77.2000,14.0000
2024-06-03 15:00:00,HH005,0.3275,0.0000,28.6000,77.2000,15.0000
2024-06-03 16:00:00,HH005,0.3638,0.0000,28.6000,77.2000,16.0000
2024-06-03 17:00:00,HH005,0.4220,0.0000,28.6000,77.2000,17.0000
2024-06-03 18:00:00,HH005,0.5239,0.0000,28.6000,77.2000,18.0000
2024-06-03 19:00:00,HH005,0.6185,0.0000,28.6000,77.2000,19.0000
2024-06-03 20:00:00,HH005,0.6913,0.0000,28.6000,77.2000,20.0000
2024-06-03 21:00:00,HH005,0.7277,0.0000,28.6000,77.2000,21.0000
2024-06-03 22:00:00,HH005,0.5967,0.0000,28.6000,77.2000,22.0000
2024-06-03 23:00:00,HH005,0.4002,0.0000,28.6000,77.2000,23.0000
2024-06-04 00:00:00,HH005,0.2160,0.0158,28.6000,77.2000,0.0000
2024-06-04 01:00:00,HH005,0.1890,0.0934,28.6000,77.2000,1.0000
2024-06-04 02:00:00,HH005,0.1755,0.2345,28.6000,77.2000,2.0000
2024-06-04 03:00:00,HH005,0.1688,0.3508,28.6000,77.2000,3.0000
2024-06-04 04:00:00,HH005,0.1755,0.4367,28.6000,77.2000,4.0000
2024-06-04 05:00:00,HH005,0.2025,0.5191,28.6000,77.2000,5.0000
2024-06-04 06:00:00,HH005,0.2835,0.4850,28.6000,77.2000,6.0000
2024-06-04 07:00:00,HH005,0.3916,0.3980,28.6000,77.2000,7.0000
2024-06-04 08:00:00,HH005,0.4388,0.2457,28.6000,77.2000,8.0000
2024-06-04 09:00:00,HH005,0.3713,0.3172,28.6000,77.2000,9.0000
2024-06-04 10:00:00,HH005,0.3240,0.2788,28.6000,77.2000,10.0000
2024-06-04 11:00:00,HH005,0.3038,0.1578,28.6000,77.2000,11.0000
2024-06-04 12:00:00,HH005,0.2970,0.0624,28.6000,77.2000,12.0000
2024-06-04 13:00:00,HH005,0.3105,0.0040,28.6000,77.2000,13.0000
2024-06-04 14:00:00,HH005,0.2903,0.0000,28.6000,77.2000,14.0000
2024-06-04 15:00:00,HH005,0.3038,0.0000,28.6000,77.2000,15.0000
2024-06-04 16:00:00,HH005,0.3375,0.0000,28.6000,77.2000,16.0000
2024-06-04 17:00:00,HH005,0.3916,0.0000,28.6000,77.2000,17.0000
2024-06-04 18:00:00,HH005,0.4861,0.0000,28.6000,77.2000,18.0000
2024-06-04 19:00:00,HH005,0.5738,0.0000,28.6000,77.2000,19.0000
2024-06-04 20:00:00,HH005,0.6413,0.0000,28.6000,77.2000,20.0000
2024-06-04 21:00:00,HH005,0.6751,0.0000,28.6000,77.2000,21.0000
2024-06-04 22:00:00,HH005,0.5536,0.0000,28.6000,77.2000,22.0000
2024-06-04 23:00:00,HH005,0.3713,0.0000,28.6000,77.2000,23.0000
2024-06-05 00:00:00,HH005,0.2337,0.0142,28.6000,77.2000,0.0000
2024-06-05 01:00:00,HH005,0.2045,0.1002,28.6000,77.2000,1.0000
2024-06-05 02:00:00,HH005,0.1899,0.2389,28.6000,77.2000,2.0000
2024-06-05 03:00:00,HH005,0.1826,0.3683,28.6000,77.2000,3.0000
2024-06-05 04:00:00,HH005,0.1899,0.5269,28.6000,77.2000,4.0000
2024-06-05 05:00:00,HH005,0.2191,0.5895,28.6000,77.2000,5.0000
2024-06-05 06:00:00,HH005,0.3067,0.6188,28.6000,77.2000,6.0000
2024-06-05 07:00:00,HH005,0.4236,0.6363,28.6000,77.2000,7.0000
2024-06-05 08:00:00,HH005,0.4747,0.5774,28.6000,77.2000,8.0000
2024-06-05 09:00:00,HH005,0.4017,0.4499,28.6000,77.2000,9.0000
2024-06-05 10:00:00,HH005,0.3506,0.2576,28.6000,77.2000,10.0000
2024-06-05 11:00:00,HH005,0.3287,0.1510,28.6000,77.2000,11.0000
2024-06-05 12:00:00,HH005,0.3214,0.0457,28.6000,77.2000,12.0000
2024-06-05 13:00:00,HH005,0.3360,0.0037,28.6000,77.2000,13.0000
2024-06-05 14:00:00,HH005,0.3141,0.0000,28.6000,77.2000,14.0000
2024-06-05 15:00:00,HH005,0.3287,0.0000,28.6000,77.2000,15.0000
2024-06-05 16:00:00,HH005,0.3652,0.0000,28.6000,77.2000,16.0000
2024-06-05 17:00:00,HH005,0.4236,0.0000,28.6000,77.2000,17.0000
2024-06-05 18:00:00,HH005,0.5259,0.0000,28.6000,77.2000,18.0000
2024-06-05 19:00:00,HH005,0.6208,0.0000,28.6000,77.2000,19.0000
2024-06-05 20:00:00,HH005,0.6938,0.0000,28.6000,77.2000,20.0000
2024-06-05 21:00:00,HH005,0.7304,0.0000,28.6000,77.2000,21.0000
2024-06-05 22:00:00,HH005,0.5989,0.0000,28.6000,77.2000,22.0000
2024-06-05 23:00:00,HH005,0.4017,0.0000,28.6000,77.2000,23.0000
2024-06-06 00:00:00,HH005,0.2103,0.0123,28.6000,77.2000,0.0000
2024-06-06 01:00:00,HH005,0.1840,0.0887,28.6000,77.2000,1.0000
2024-06-06 02:00:00,HH005,0.1709,0.2579,28.6000,77.2000,2.0000
2024-06-06 03:00:00,HH005,0.1643,0.4144,28.6000,77.2000,3.0000
2024-06-06 04:00:00,HH005,0.1709,0.5297,28.6000,77.2000,4.0000
2024-06-06 05:00:00,HH005,0.1972,0.6201,28.6000,77.2000,5.0000
2024-06-06 06:00:00,HH005,0.2761,0.6132,28.6000,77.2000,6.0000
2024-06-06 07:00:00,HH005,0.3812,0.6055,28.6000,77.2000,7.0000
2024-06-06 08:00:00,HH005,0.4272,0.4998,28.6000,77.2000,8.0000
2024-06-06 09:00:00,HH005,0.3615,0.4824,28.6000,77.2000,9.0000
2024-06-06 10:00:00,HH005,0.3155,0.3401,28.6000,77.2000,10.0000
2024-06-06 11:00:00,HH005,0.2958,0.2019,28.6000,77.2000,11.0000
2024-06-06 12:00:00,HH005,0.2892,0.0502,28.6000,77.2000,12.0000
2024-06-06 13:00:00,HH005,0.3024,0.0041,28.6000,77.2000,13.0000
2024-06-06 14:00:00,HH005,0.2826,0.0000,28.6000,77.2000,14.0000
2024-06-06 15:00:00,HH005,0.2958,0.0000,28.6000,77.2000,15.0000
2024-06-06 16:00:00,HH005,0.3287,0.0000,28.6000,77.2000,16.0000
2024-06-06 17:00:00,HH005,0.3812,0.0000,28.6000,77.2000,17.0000
2024-06-06 18:00:00,HH005,0.4733,0.0000,28.6000,77.2000,18.0000
2024-06-06 19:00:00,HH005,0.5587,0.0000,28.6000,77.2000,19.0000
2024-06-06 20:00:00,HH005,0.0000,0.0000,28.6000,77.2000,20.0000
2024-06-06 21:00:00,HH005,0.0000,0.0000,28.6000,77.2000,21.0000
2024-06-06 22:00:00,HH005,0.0000,0.0000,28.6000,77.2000,22.0000
2024-06-06 23:00:00,HH005,0.3615,0.0000,28.6000,77.2000,23.0000
2024-06-07 00:00:00,HH005,0.2128,0.0135,28.6000,77.2000,0.0000
2024-06-07 01:00:00,HH005,0.1862,0.0856,28.6000,77.2000,1.0000
2024-06-07 02:00:00,HH005,0.1729,0.2582,28.6000,77.2000,2.0000
2024-06-07 03:00:00,HH005,0.1662,0.4159,28.6000,77.2000,3.0000
2024-06-07 04:00:00,HH005,0.1729,0.5374,28.6000,77.2000,4.0000
2024-06-07 05:00:00,HH005,0.1995,0.5975,28.6000,77.2000,5.0000
2024-06-07 06:00:00,HH005,0.2793,0.6224,28.6000,77.2000,6.0000
2024-06-07 07:00:00,HH005,0.3857,0.6167,28.6000,77.2000,7.0000
2024-06-07 08:00:00,HH005,0.4322,0.5750,28.6000,77.2000,8.0000
2024-06-07 09:00:00,HH005,0.3657,0.4838,28.6000,77.2000,9.0000
2024-06-07 10:00:00,HH005,0.3192,0.3405,28.6000,77.2000,10.0000
2024-06-07 11:00:00,HH005,0.2992,0.1700,28.6000,77.2000,11.0000
2024-06-07 12:00:00,HH005,0.2926,0.0529,28.6000,77.2000,12.0000
2024-06-07 13:00:00,HH005,0.3059,0.0025,28.6000,77.2000,13.0000
2024-06-07 14:00:00,HH005,0.2859,0.0000,28.6000,77.2000,14.0000
2024-06-07 15:00:00,HH005,0.2992,0.0000,28.6000,77.2000,15.0000
2024-06-07 16:00:00,HH005,0.3325,0.0000,28.6000,77.2000,16.0000
2024-06-07 17:00:00,HH005,0.3857,0.0000,28.6000,77.2000,17.0000
2024-06-07 18:00:00,HH005,0.4787,0.0000,28.6000,77.2000,18.0000
2024-06-07 19:00:00,HH005,0.5652,0.0000,28.6000,77.2000,19.0000
2024-06-07 20:00:00,HH005,0.6317,0.0000,28.6000,77.2000,20.0000
2024-06-07 21:00:00,HH005,0.6649,0.0000,28.6000,77.2000,21.0000
2024-06-07 22:00:00,HH005,0.5452,0.0000,28.6000,77.2000,22.0000
2024-06-07 23:00:00,HH005,0.3657,0.0000,28.6000,77.2000,23.0000
